"X","id","screen_name","name","description","order","descrip_label","name_label","combo","label","is_PE"
533,44438256,"matthewherper","Matthew Herper","Writing and events at STAT. This is biology's century; Every data point has a face.",4499,"o","o","oo","individual, non-P.E.",FALSE
534,137741823,"mayurkamble9","Mayur Kamble","Jt. Secretary, #Yuvasena ;
President,Charmoudyog Kamgar Sena #Shivsena",6072,"o","o","oo","individual, non-P.E.",FALSE
535,14930580,"medeabenjamin","Medea Benjamin","Cofounder of peace group CODEPINK. Author. Peace activist. Wannabe salsa dancer :)",2268,"o","o","oo","individual, non-P.E.",FALSE
536,1217218301241253888,"medicalfreed0m","Protect our constitutional rights","I love freedom in every form. Married with children. Vote No to s903/s902/A969/A4576 . Drain the TRENTON SWAMP!",1107,"o","o","oo","individual, non-P.E.",FALSE
537,10433782,"mercnews","Mercury News","Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.",2432,"o","g","go","non-individual",NA
538,31632905,"mid_day","Mid Day","All things #MadeinMumbai 
News | Entertainment | Sports and much more
Subscribe to #MiddayDigitalTabloid

http://epaper.mid-day.com/",7642,"g","o","og","non-individual",NA
539,37717107,"minsaude","Ministério da Saúde","Perfil oficial de divulgação de programas, campanhas e relacionamento com o usuário. 
Acesse http://gov.br/saude",1391,"f","g","gf","non-english",NA
540,89820928,"mitchellreports","Andrea Mitchell","NBC News Chief Washington Correspondent and Chief Foreign Affairs Correspondent/Anchor, Andrea Mitchell Reports, weekdays at 12pm ET on @MSNBC.",7673,"o","o","oo","individual, non-P.E.",FALSE
541,1186592658271232000,"mittdolcino","mittdolcino.com","Keep It Simple - Reality Explained
Science & Economics Blog
https://t.co/pRaXBktuXa
Telegram: https://t.co/A7y87qFeia
https://t.co/U67TCtVAdE
RTs are not endorsements",1802,"o","o","oo","individual, non-P.E.",FALSE
543,389121502,"neiljmcevoy","Neil McEvoy MS","Member of the Senedd │ Welsh Parliament. Leader of @PropelWales. MS for South Wales Central: neil.mcevoy@senedd.cymru 
#EndWelshLockdowns #SaveLives",548,"o","c","co","changed",NA
544,389121502,"neiljmcevoy","Neil McEvoy MS 🟥⬜🟩","Member of the Senedd │ Welsh Parliament. Leader of @PropelWales. MS for South Wales Central: neil.mcevoy@senedd.cymru 
#EndWelshLockdowns #SaveLives",548,"o","c","co","changed",NA
545,389121502,"neiljmcevoy","Neil McEvoy 🟥⬜🟩","Leader of @PropelWales. Candidate for Cardiff West & South Wales Central. neil.mcevoy@propel.wales
#WalesNeedsChampions #NotPoliticsAsUsual",548,"o","c","co","changed",NA
546,28076811,"newschambers","Richard Chambers","News Correspondent @virginmedianews @virginmedia_one | #Bohs ST holder | DMs open | All views my own",1824,"o","o","oo","individual, non-P.E.",FALSE
547,2405837416,"nieddupierpaolo","Pierpo🇮🇹🐱","conservatore,nazionalista,identitario.amo la musica anni '70,gli impressionisti,la moto.non sopporto il politically correct",4254,"f","o","of","non-english",NA
548,899936409074761728,"nilepostnews","Nile Post","Politics, investigations, business & #BreakingNews.
Our Journalism is in-depth, objective, non-partisan & is delivered in an authoritative manner.
#NilePostNews",3096,"g","g","gg","non-individual",NA
549,1264950281181200384,"noreward_norisk","NoRisk_NoReward","When the righteous are in authority, the people rejoice: but when the wicked bears rule, the people mourn. (Proverbs 29:2)",3239,"o","o","oo","individual, non-P.E.",FALSE
550,1375448650365739008,"nyc_vaccine","NYC Vaccine Bot","Live updates for NYC COVID vaccine appointment availability. Data from https://t.co/rGWNmsAQ9S. Not government affiliated. I'm a bot built by @evandcoleman.",2707,"g","g","gg","non-individual",NA
551,807095,"nytimes","The New York Times","News tips? Share them here: http://nyti.ms/2FVHq9v",250,"g","g","gg","non-individual",NA
552,380191960,"ohKAYx33","Kay","very queer | Pronouns: she/her",4416,"o","o","oo","individual, non-P.E.",FALSE
553,1283011646336585728,"omsaiaarogya","Om Sai Aarogya Care Pvt. Ltd.","Managing Director, Dr. Khalid Shaikh.",3867,"p","o","op","Description",TRUE
554,220626394,"owainpj","Owain Powell-Jones","Intelligent Connection & Media",6279,"o","o","oo","individual, non-P.E.",FALSE
555,2895357769,"pankhuripathak","Pankhuri Pathak पंखुड़ी पाठक پنکھڑی","Vice Chairperson Social Media UPPCC . Media Panelist INC . Staunch Socialist. History & Law Graduate. Mrs. Anil Yadav. Didi to many. 
Tweets are personal.",6535,"o","o","oo","individual, non-P.E.",FALSE
556,1295083194291814400,"pantagruel333","Pantagruel333","Il blu con le stelle gialle mi causa l'orticaria, idem gli euroinomani e gli invasati pro-Europa",4210,"f","o","of","non-english",NA
557,1152729398874951680,"patwalsh664","patwalsh664 #FreedomNotFear","Just up for life! Loving each day 💪☺️",5881,"o","o","oo","individual, non-P.E.",FALSE
558,11911322,"philippejuvin","🇫🇷 🇪🇺 Pr Philippe Juvin, MD PhD","Maire #LR @Lagarenne, Professeur de médecine, chef des Urgences @HopitalPompidou, Ex OPEX Afghanistan. Auteur : Je ne tromperai jamais leur confiance, Gallimard",6519,"f","p","pf","non-english",NA
559,710579736519512064,"piersar62","🇮🇹 Piero 🧱#StandWithGandhi","Gli obiettori di coscienza alle vaccinazioni devono difendere le loro convinzioni (Gandhi🇮🇳), sovranista, anti neoliberista, no €, patriota 🇮🇹🧱,Trump 🇺🇲",113,"f","o","of","non-english",NA
560,1349491035026681856,"pissedpatriot12","pissed patriot","#USAF Ret #VET #MAGA #PATRIOT #KAG #BeaglesRule/inNC♥in MI #CONSERVATIVE retired clinical lab scientist, wife, mom, grandma fighting for the soul of our country",2205,"o","o","oo","individual, non-P.E.",FALSE
561,429597193,"psona007","Prashant Sona💞","a Neutral Visionary ! 💌 Love the Lovely ! Humanity is the biggest religion ! Cant digest fake, false and lies.",6409,"o","o","oo","individual, non-P.E.",FALSE
562,4032830894,"ranjanikanth_","Ranjani","Senior Reporter, The New Indian Express. Tweets are personal.",2514,"o","o","oo","individual, non-P.E.",FALSE
563,1254516017839181824,"realDrNedll","😎Dr. Ned ll😎","💪#ConstitutionalConservativeAMERICAN💪",5866,"n","p","pn","Name, NOT 
Description",TRUE
564,1254516017839181824,"realDrNedll","😎🎩Dr. Ned ll🎓😎{you don't need my last name}","I'm a Theology Dr. w/+ focus on biblical precept Psychology. 💪🇺🇸#ConstitutionalConservative🇺🇸",5866,"n","p","pn","Name, NOT 
Description",TRUE
565,1298401899322908672,"realmlllpodcast","Major League Liberty","New official page for the Major League Liberty podcast. Liberty prevails! 🇺🇸🇺🇸🇺🇸",705,"g","o","og","non-individual",NA
566,41676231,"redouad","Edouard Mathieu","Head of Data @OurWorldinData • Current focus on COVID-19 (https://t.co/JjRpEdgNr0) • Ex-@UK_Biobank @OxPrimaryCare @BDI_Oxford • Member @GivingWhatWeCan",441,"p","o","op","Description",TRUE
567,41676231,"redouad","Edouard Mathieu","Head of Data at @OurWorldinData • Mostly working on COVID-19 (https://t.co/JjRpEdgNr0) • Ex-@UK_Biobank @OxPrimaryCare @BDI_Oxford • Effective altruist",441,"p","o","op","Description",TRUE
568,115465588,"regionofpeel","Region of Peel","Monitored Mon-Fri 8:30-4:30 excluding holidays. Call 905-791-7800 for service info or visit http://peelregion.ca. For emergencies call 911.",6994,"g","g","gg","non-individual",NA
569,1349326471479885824,"rej_panta","Panta Rei 🇮🇹😎✝️","giornalista, condanno il razzismo , le mie parole per i diritti, giro a destra, libertà di opinione e di parola sempre, politicamente scorretta., 👍costituzione",1605,"f","f","ff","non-english",NA
570,38882862,"renatobarrosbr","Renato Barros 🧠","Apresentador do Canal Questione-se, pró 🇮🇱, Trump e Bolsonaro. Deus acima de tudo.
Estudante de Ciência Política.",52,"f","o","of","non-english",NA
571,223871898,"ridetarc","TARC","To deliver transportation services that enhance the Greater Louisville community.",1501,"o","o","oo","individual, non-P.E.",FALSE
572,155581583,"robbysoave","Robby Soave","@reason senior editor. 2016 @forbes 30 Under 30 list. Author of """"""""Panic Attack: Young Radicals in the Age of Trump."""""""" Available now: http://bit.ly/2t6lO23",556,"o","o","oo","individual, non-P.E.",FALSE
573,20106357,"robinmonotti2","Robin Monotti","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
574,20106357,"robinmonotti2","Robin Monotti","FRSA ARB MA BSc. Monotti Protocol Producer: The Book of Vision. Architect: Yacht House, Spiral Tower, Watering Holes: Royal Parks. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
575,20106357,"robinmonotti2","Robin Monotti","FRSA ARB MA BSc. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes: Royal Parks. Producer: The Book of Vision. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
576,20106357,"robinmonotti2","Robin Monotti FRSA","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
577,20106357,"robinmonotti2","Robin Monotti FRSA","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision https://t.co/Et4Vcdx",1718,"o","o","oo","individual, non-P.E.",FALSE
578,20106357,"robinmonotti2","Robin Monotti FRSA","Architect of the Monotti Protocol, Yacht House & Spiral Tower Designer of Watering Holes for the Royal Parks Producer of The Book of Vision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
579,20106357,"robinmonotti2","Robin Monotti FRSA 🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
580,20106357,"robinmonotti2","Robin Monotti FRSA🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
581,20106357,"robinmonotti2","Robin Monotti Graziadei","Architect of the Monotti Protocol, Yacht House & Spiral Tower Designer of Watering Holes for the Royal Parks Producer of The Book of Vision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
582,20106357,"robinmonotti2","Robin Monotti Graziadei","Architect of the Monotti Protocol, Yacht House & Spiral Tower. Designer of Watering Holes Royal Parks. Producer of The Book of Vision  http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
583,20106357,"robinmonotti2","Robin Monotti Graziadei","Architect: Monotti Protocol, Yacht House & Spiral Tower, Watering Holes, Royal Parks. 📽 Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
584,20106357,"robinmonotti2","Robin Monotti Graziadei","FRSA ARB MA BSc. Monotti Protocol Producer: The Book of Vision. Architect: Yacht House, Spiral Tower, Watering Holes: Royal Parks. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
585,20106357,"robinmonotti2","Robin Monotti Graziadei","FRSA ARB MA BSc. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
586,20106357,"robinmonotti2","Robin Monotti Graziadei","FRSA ARB MA BSc. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes: Royal Parks. Producer: The Book of Vision. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
587,20106357,"robinmonotti2","Robin Monotti Graziadei","FRSA MA BSc. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
588,20106357,"robinmonotti2","Robin Monotti Graziadei","FRSA. Architect: Monotti Protocol, Yacht House & Spiral Tower, Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
589,20106357,"robinmonotti2","Robin Monotti Graziadei","FRSA. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
590,20106357,"robinmonotti2","Robin Monotti Graziadei FRSA","Architect: Monotti Protocol, Yacht House & Spiral Tower, Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
591,20106357,"robinmonotti2","Robin Monotti Graziadei FRSA","Architect: Monotti Protocol, Yacht House & Spiral Tower, Watering Holes, Royal Parks. 📽 Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
592,20106357,"robinmonotti2","Robin Monotti Graziadei FRSA","Architect: Monotti Protocol, Yacht House & Spiral Tower. Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram: http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
593,20106357,"robinmonotti2","Robin Monotti Graziadei 🌸","FRSA ARB MA BSc. Monotti Protocol Producer: The Book of Vision. Architect: Yacht House, Spiral Tower, Watering Holes: Royal Parks. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
594,20106357,"robinmonotti2","Robin Monotti Graziadei 🌸","FRSA ARB MA BSc. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes, Royal Parks. Producer: The Book of Vision. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
595,20106357,"robinmonotti2","Robin Monotti Graziadei 🌸","FRSA ARB MA BSc. Monotti Protocol. Architect: Yacht House, Spiral Tower, Watering Holes: Royal Parks. Producer: The Book of Vision. Telegram http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
596,20106357,"robinmonotti2","Robin Monotti 🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
597,20106357,"robinmonotti2","Robin Monotti🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
598,20106357,"robinmonottibis","Robin Monotti","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
599,20106357,"robinmonottibis","Robin Monotti FRSA🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision ➡️ https://t.co/Et4Vcdxkuq",1718,"o","o","oo","individual, non-P.E.",FALSE
600,20106357,"robinmonottibis","Robin Monotti MA FRSA 🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
601,20106357,"robinmonottibis","Robin Monotti MA FRSA🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
602,20106357,"robinmonottibis","Robin Monotti 🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision http://t.me/robinmg",1718,"o","o","oo","individual, non-P.E.",FALSE
603,20106357,"robinmonottibis","Robin Monotti 🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision ➡️ http://t.me/robin",1718,"o","o","oo","individual, non-P.E.",FALSE
604,20106357,"robinmonottibis","Robin Monotti🌸","Architect of the #MonottiProtocol, Yacht House & Spiral Tower. Designer of Watering Holes for the Royal Parks. Producer of #TheBookofVision ➡️ http://t.me/robin",1718,"o","o","oo","individual, non-P.E.",FALSE
605,1556552568,"robintosh_nunez","Robinson Nuñez","",2036,"o","o","oo","individual, non-P.E.",FALSE
606,1367862552491941888,"ron_begone","RonBeGone","#RonBeGone is dedicated to defeating Ron DeSantis and holding him accountable for his abysmal record. Chip in to defeat Ron. https://t.co/Bv6xHXcDn1…",5876,"o","o","oo","individual, non-P.E.",FALSE
607,1367862552491941888,"ron_begone","RonBeGone","#RonBeGone is dedicated to defeating Ron DeSantis and holding him accountable for his abysmal record. http://secure.actblue.com/donate/ronbego…",5876,"o","o","oo","individual, non-P.E.",FALSE
608,1367862552491941888,"ron_begone","RonBeGone","#RonBeGone is dedicated to defeating Ron DeSantis in 2022. Chip in to defeat Ron now. http://secure.actblue.com/donate/ronbego…",5876,"o","o","oo","individual, non-P.E.",FALSE
609,1367862552491941888,"ron_begone","RonBeGone","#RonBeGone is going to end Ron's career. Chip in to help us. http://secure.actblue.com/donate/ronbego…",5876,"o","o","oo","individual, non-P.E.",FALSE
610,151432737,"rupasubramanya","Rupa Subramanya","Columnist @NationalPost @NikkeiAsia /Previous bylines WSJ @ForeignPolicy /Economist/Wannabe tennis Pro/Distinguished Fellow @asiapacificfdn Coauthor:Indianomix.",5138,"o","o","oo","individual, non-P.E.",FALSE
611,151432737,"rupasubramanya","Rupa Subramanya","Economics/IR. Columnist @NationalPost @NikkeiAsia .Previous bylines @WSJ @ForeignPolicy .Distinguished Fellow @asiapacificfdn . Coauthor: Indianomix (RH 2012)",5138,"o","o","oo","individual, non-P.E.",FALSE
612,48416851,"rzgreenfield","Rebecca Greenfield","Gender, race and class in biz for @business // co-host of The Pay Check, Works For Me",257,"o","o","oo","individual, non-P.E.",FALSE
613,18469669,"saifedean","Saifedean.com","Author of The #Bitcoin Standard, out in 24 languages. Working on the sequel, The Fiat Standard & an economics textbook. Subscribe to receive new chapters weekly",3511,"o","o","oo","individual, non-P.E.",FALSE
614,1499607608,"sallyKP","sally","Follower of Jesus, vaccine risk aware, pro informed consent, freedom fighter.❤️ Gab: @SallyKP4 & Parler: @SallyKP",2303,"o","o","oo","individual, non-P.E.",FALSE
615,1306982178073518080,"saltstorm007","SALTSTORM007","ABSOLUTELY LOVE THE TRUTH! WE KNOW WHO WON!!!🧂🧂🧂🧂GOT SALT? ABSOLUTELY HONORED that General Flynn was my 9th follower words can’t express! RT by A.Carolla",476,"o","o","oo","individual, non-P.E.",FALSE
616,1306982178073518080,"saltstorm007","SALTSTORM007","ABSOLUTELY LOVE THE TRUTH! WE KNOW WHO WON!🧂🧂GOT SALT? ABSOLUTELY HONORED that General Flynn was my 9th follower words can’t express! RT by @Johnheretohelp",476,"o","o","oo","individual, non-P.E.",FALSE
617,76842602,"samanthamaiden","Samantha Maiden","Political Editor, http://news.com.au. Author, Party Animals. samantha.maiden@news.com.au",4161,"o","o","oo","individual, non-P.E.",FALSE
618,2318615419,"sarahmarb","sarah marbaniang","Adventurer, traveller, avid reader and occasional writer- Based in Delhi. Like to say it as I see it. and yes I am from the North East.",4884,"o","o","oo","individual, non-P.E.",FALSE
619,1158389772920020992,"secomvc","SecomVc","Bem-vindos ao SecomVc, canal da Secretaria Especial de Comunicação Social da Presidência da República. Aqui vamos manter diálogo direto e combater as fake news.",2255,"f","o","of","non-english",NA
620,1612550149,"shippingics","International Chamber of Shipping (ICS)","The principal global trade association for shipowners, representing over 80% of the world merchant fleet with international bodies that impact on shipping.",3666,"g","g","gg","non-individual",NA
621,1710025639,"sin_varun","Er.Varun Singh 🙏 Varanasi Kashi","A volunteer  of BJP and big supporter of Shri Varun Gandhi Ji.",858,"o","o","oo","individual, non-P.E.",FALSE
622,16675569,"smh","The Sydney Morning Herald","Australia's leading news source. Independent. Always.",2553,"g","g","gg","non-individual",NA
623,853479761548636160,"sonalika_kumar","Sonalika Kumar","Senior Technocrat with skills of Software Engineering, System Analysis, Database,Healthcare IT & Software Specialist,Technical Author,Social Volunteer",360,"o","o","oo","individual, non-P.E.",FALSE
624,576533046,"srinivasiyc","Srinivas B V","National President - @IYC | Best Youth Worker awardee - Karnataka State Government | Views are purely personal | Volunteer - #SOSIYC |",5877,"o","o","oo","individual, non-P.E.",FALSE
625,576533046,"srinivasiyc","Srinivas B V","National President - @IYC | Best Youth Worker awardee - Karnataka State Government | Views are purely personal.",5877,"o","o","oo","individual, non-P.E.",FALSE
626,22594051,"staronline","The Star","News updates from Malaysia's top English-language daily and website",5515,"g","o","og","non-individual",NA
627,408522548,"stefanobini","Stefano Bini","sales manager ... romagnolo e stufo di essere preso in giro da 5s e PD 😡😡",4052,"f","o","of","non-english",NA
628,16106584,"stillgray","Ian Miles Cheong","I say the quiet part out loud.",3087,"","o","o","",NA
629,2707311541,"subsix848","Angry Optimist","If someone told you in March that kids would be kept out of school for a year, due to a virus less dangerous to them than the flu, would you have believed them?",4560,"o","o","oo","individual, non-P.E.",FALSE
630,987684474141003776,"suhayllo","Suhayl | سهيل","Abolition. 🌱",6433,"o","o","oo","individual, non-P.E.",FALSE
631,1109280219746070528,"tak53381102","Dr. Tad","平凡な一医師が（主に医学関連の）ニュースについてつぶやきます。
関心事: 医学教育、医師の働き方改革、正しくわかりやすい医学の説明",5742,"f","p","pf","non-english",NA
632,78567974,"tempoweb","IL TEMPO","Segui Il Tempo Quotidiano Indipendente📰 
Ultim'ora, notizie e video in un tweet",1609,"f","o","of","non-english",NA
633,814652508,"thakur_shivangi","Shivangi Thakur","Award-Winning Journalist/ Indian/ Ex: News18 India/ Aajtak-India Today/ Watch me on @TV9Bharatvarsh",5209,"o","o","oo","individual, non-P.E.",FALSE
634,10774652,"theblaze","TheBlaze","News and entertainment for people who love America",5292,"g","o","og","non-individual",NA
635,356702656,"thedragonrules","Jamie Anderson","The world is full of kings and queens, who blind your eyes and steal your dreams",2000,"o","o","oo","individual, non-P.E.",FALSE
636,1370878890781052928,"theguardiansfed","The Guardians Federation","Anti globalists / free thinker / freedom fighter / anti corporation / anon",4450,"o","g","go","non-individual",NA
637,13329732,"thehowie","(((Howard Forman)))","Health Policy/Management @YaleSOM @YaleMed @YaleSPH; M.D./M.B.A.; Former U.S. Senate Staff; #Covid19 🏳️‍🌈 If you can't find my typos, you aren't trying.",2912,"p","o","op","Description",TRUE
638,17448662,"timesunion","Times Union","Getting to the heart of stories that matter to New York’s Capital Region, one tweet at a time.",4514,"g","g","gg","non-individual",NA
639,384979343,"tommy_viccetti","Valar Morghulis ♚♮","@ManUtd | bamideleviccetti@gmail.com 📧 | | DM open for promotions only | Don’t Hey or Hello me if it’s not business 🙂",5653,"o","o","oo","individual, non-P.E.",FALSE
640,384979343,"tommy_viccetti","Valar Morghulis ♮","@ManUtd | bamideleviccetti@gmail.com 📧 | | DM open for promotions only | Don’t Hey or Hello me if it’s not business 🙂",5653,"o","o","oo","individual, non-P.E.",FALSE
641,138182116,"trish_regan","Trish Regan","Award winning journalist, Fearless defender of TRUTH. PROUD FREEDOM-LOVING CAPITALIST Get my DAILY pod here: http://apple.co/342OhYE",3749,"o","o","oo","individual, non-P.E.",FALSE
642,58340767,"tylermeredith","Tyler Meredith","Director of Economic Strategy and Planning for 🇨🇦’s Minister of Finance. Frmr economic & social policy for Justin Trudeau. Opinions expressed my own. #cdnpoli",4008,"o","o","oo","individual, non-P.E.",FALSE
643,2596467997,"uk_sf_writer","Stephen Phillips 🖥","Once wrote on finance/economics, now concentrating on #𝕳𝖎𝖘𝖙𝖔𝖗𝖎𝖈𝖆𝖑𝕱𝖎𝖈𝖙𝖎𝖔𝖓 and #𝕊𝕔𝕚𝔽𝕚. DMs ONLY on writing, please. RT doesn't mean I agree!",6227,"o","o","oo","individual, non-P.E.",FALSE
644,843027428654153728,"use_ivermectin","Public Health trumps Private Wealth","Ivermectin: cheap/safe/effective treatment for Covid19 used all over the world. Campaigning for use in UK, save lives, end lockdown http://ivmmeta.com",2083,"o","o","oo","individual, non-P.E.",FALSE
645,221519905,"vinarmani","Ⓥin Ⓐrmani","@CounterMarkets (Co-Founder) 
http://BitcoinMysterySchool.com (Instructor) 
@badger_cash (Abba) 
#CryptoSavage",4926,"o","o","oo","individual, non-P.E.",FALSE
646,738149822,"vinayak_jain","Vinayak","Followed by PM Modi | Writer | Hardcore Nationalist | Generosity is Life | Finance & Investing Handle @wealth_wagon",6588,"o","o","oo","individual, non-P.E.",FALSE
647,86764977,"vipintukur","Vipin M. Vashishtha","Pediatric Generalist & Neonatologist settled in westen Uttar Pradesh, India, special interests include infectious diseases, vaccines, and public health issues.",3478,"p","o","op","Description",TRUE
648,1315404575889862656,"virgini52942438","👁virginie b 👁","école de la vie",3210,"f","o","of","non-english",NA
649,14946895,"virginianpilot","The Virginian-Pilot","Breaking news and reporting for Hampton Roads and Virginia since 1865.",4695,"g","o","og","non-individual",NA
650,24731568,"walls2","𝙅𝙤𝙝𝙣 𝙒𝙖𝙡𝙡","Living with Stage IV Prostate Cancer ♋
You only live once, but if you do it right, once is enough 👊
#𝗖𝗮𝗿𝗽𝗲𝗗𝗶𝗲𝗺 #𝗩𝟰𝗩",4199,"o","o","oo","individual, non-P.E.",FALSE
651,24731568,"walls2","𝙅𝙤𝙝𝙣 𝙒𝙖𝙡𝙡","Living with Stage IV Prostate Cancer ♋
You only live once, but if you do it right, once is enough 👊
HPV Vaccine Advocate
#𝗖𝗮𝗿𝗽𝗲𝗗𝗶𝗲𝗺",4199,"o","o","oo","individual, non-P.E.",FALSE
652,23136887,"wesbury","Brian Wesbury","Chief Economist, First Trust Portfolios LP. The Antidote to Conventional Wisdom. Eagle Scout. Northwestern MBA. And, yes, I own a John Deere tractor!",2269,"o","o","oo","individual, non-P.E.",FALSE
653,17794234,"willyloman1","Scott Creighton","Conformity is the jailer of freedom and the enemy 
of growth. JFK",6268,"o","o","oo","individual, non-P.E.",FALSE
654,233018450,"wolftickler2000","💧 🐀 Rudy Terwilliger🕯","Investigative journalist, @TrueCrimeWeekly - corruption, nepotism, cronyism, cover-ups & injustice are primary focus. rudyterwilliger@hushmail.com",500,"o","o","oo","individual, non-P.E.",FALSE
655,1238030941290770432,"workingboxwala","Princess Woke Liberal 🏳️‍🌈","Ashamed of being a woke bimbo! Papa ki Pari. Intersectional feminist. Give me a world problem I can link it to Hinduism. Respects abrahmic religions. Atheist.",377,"o","o","oo","individual, non-P.E.",FALSE
656,323676592,"wouterkeller","Wouter J. Keller","Wiskundige, econometrist, statisticus (ex RvB CBS), emeritus VU, informaticus, ondernemer. Dol op data.",6718,"p","o","op","Description",TRUE
657,473093118,"xcgsailor","xcgsailor","Viet Nam Era Coast Guard Vet....Proud to be an American, CONSERVATIVE, DRAIN THE SWAMP, TAKE BACK THE COUNTRY 2022/2024
EXPOSING CORRUPTION ONE TWEET AT A TIME",3622,"o","o","oo","individual, non-P.E.",FALSE
658,867828269328080896,"xenosstinkriti","Sebastian Kowalski ❤️🇵🇱🇬🇷 TruthNews 💥💥💥","God took pity on thouse who were greatly humiliated and gave them a previous live too - hence now they remember more - Tasos Leivaditis",2750,"o","o","oo","individual, non-P.E.",FALSE
659,867828269328080896,"xenosstinkriti","The virus has mutated into a dictatorship.","God took pity on thouse who were greatly humiliated and gave them a previous live too - hence now they remember more - Tasos Leivaditis",2750,"o","o","oo","individual, non-P.E.",FALSE
660,865680475,"zchagla","Zain Chagla","Infectious Diseases Physician at St. Joe's Hamilton / Associate Professor at McMaster University. Views are mine alone and don’t reflect institutions.",65,"p","o","op","Description",TRUE
